customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,ChurnFlag,SeniorCitizenLabel,TenureGroup,MonthlyChargeGroup,PredictedChurn,ChurnProbability,RiskLevel,RecommendedAction
6017-PPLPX,Male,0,Yes,Yes,20,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.45,1470.95,Yes,1,No,13-24 Months,High,1,0.7142154536150629,High Risk,Offer discounted annual contract
4976-LNFVV,Male,1,Yes,No,19,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),34.3,577.15,No,0,Yes,13-24 Months,Low,1,0.6305284351581701,High Risk,Offer discounted annual contract
5055-MGMGF,Female,0,Yes,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.05,6914.95,No,0,No,61-72 Months,Very High,1,0.6406802385694106,High Risk,Offer discounted annual contract
4641-FROLU,Female,0,Yes,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.3,602.9,No,0,No,25-48 Months,Low,0,0.03264860763038488,Low Risk,Maintain regular engagement
2862-JVEOY,Male,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.15,124.4,No,0,No,0-12 Months,Low,0,0.20406220844862438,Low Risk,Maintain regular engagement
2969-QWUBZ,Female,0,No,No,2,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,51.4,96.8,No,0,No,0-12 Months,Medium,1,0.8329371013942266,High Risk,Offer discounted annual contract
9822-BIIGN,Male,0,Yes,Yes,53,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,71.85,3827.9,No,0,No,49-60 Months,High,0,0.1824888563537576,Low Risk,Maintain regular engagement
2077-MPJQO,Male,1,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.4,533.05,No,0,Yes,0-12 Months,High,1,0.8826452711440455,High Risk,Offer discounted annual contract
1534-OULXE,Female,0,Yes,Yes,61,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),49.7,2961.4,No,0,No,61-72 Months,Medium,0,0.04225103869155076,Low Risk,Maintain regular engagement
7136-RVDTZ,Male,1,No,No,70,No,No phone service,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,45.25,3264.45,Yes,1,Yes,61-72 Months,Medium,0,0.24042161299945208,Low Risk,Maintain regular engagement
2971-SGAFL,Female,0,No,No,13,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,78.75,995.35,No,0,No,13-24 Months,High,1,0.7272635245374977,High Risk,Offer discounted annual contract
1480-IVEVR,Male,1,Yes,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),81.6,2815.25,No,0,Yes,25-48 Months,High,0,0.4893493382226385,Medium Risk,Send personalized loyalty offer
2905-KFQUV,Female,0,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),70.4,154.8,No,0,No,0-12 Months,High,1,0.7994756160248772,High Risk,Offer discounted annual contract
4581-SSPWD,Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.8,246.3,Yes,1,No,0-12 Months,High,1,0.8790613762985955,High Risk,Offer discounted annual contract
3370-HXOPH,Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,76.1,257.6,No,0,No,0-12 Months,High,1,0.8490342273011443,High Risk,Offer discounted annual contract
9391-YZEJW,Female,0,No,No,62,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.0,5757.2,No,0,No,61-72 Months,High,0,0.42873882634705274,Medium Risk,Send personalized loyalty offer
9958-MEKUC,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),103.95,7517.7,No,0,No,61-72 Months,Very High,0,0.06293989624356466,Low Risk,Maintain regular engagement
0281-CNTZX,Male,0,Yes,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.95,1234.8,No,0,No,61-72 Months,Low,0,0.01093381423434868,Low Risk,Maintain regular engagement
6927-WTFIV,Male,1,No,No,20,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),71.3,1389.2,Yes,1,Yes,13-24 Months,High,1,0.6807895337011082,High Risk,Offer discounted annual contract
4118-CEVPF,Female,1,No,No,35,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),110.8,3836.3,No,0,Yes,25-48 Months,Very High,0,0.45848236693762795,Medium Risk,Send personalized loyalty offer
3398-ZOUAA,Male,1,Yes,No,21,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.1,1474.75,Yes,1,Yes,13-24 Months,Medium,1,0.7902104366780499,High Risk,Offer discounted annual contract
9114-VEPUF,Male,0,Yes,No,62,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Electronic check,96.1,6001.45,No,0,No,61-72 Months,High,0,0.2675571020654127,Low Risk,Maintain regular engagement
7876-BEUTG,Female,0,No,No,15,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,48.8,720.1,No,0,No,13-24 Months,Medium,1,0.6114900152094157,High Risk,Offer discounted annual contract
2338-BQEZT,Female,0,No,No,55,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),50.55,2832.75,No,0,No,49-60 Months,Medium,0,0.15071176443143575,Low Risk,Maintain regular engagement
9873-MNDKV,Female,0,No,No,11,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.65,472.25,No,0,No,0-12 Months,Medium,1,0.5786585790522213,Medium Risk,Send personalized loyalty offer
0378-NHQXU,Female,0,Yes,Yes,17,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,88.25,1460.65,Yes,1,No,13-24 Months,High,1,0.7931123524814575,High Risk,Offer discounted annual contract
8241-JUIQO,Female,0,No,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.45,1336.35,No,0,No,61-72 Months,Low,0,0.019997810485768465,Low Risk,Maintain regular engagement
2194-IIQOF,Female,0,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.3,6388.65,No,0,No,61-72 Months,High,0,0.03813952753656422,Low Risk,Maintain regular engagement
4512-ZUIYL,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),70.0,153.05,Yes,1,No,0-12 Months,Medium,1,0.7513937398640309,High Risk,Offer discounted annual contract
9631-RXVJM,Male,0,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.25,677.9,No,0,No,25-48 Months,Low,0,0.03332639293004593,Low Risk,Maintain regular engagement
9584-EXCDZ,Female,0,No,No,17,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),70.5,1165.6,No,0,No,13-24 Months,High,1,0.6460617291916044,High Risk,Offer discounted annual contract
7969-AULMZ,Female,0,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,97.35,2119.5,Yes,1,No,13-24 Months,High,1,0.8777583042586324,High Risk,Offer discounted annual contract
5093-FEGLU,Female,0,Yes,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.65,921.55,No,0,No,25-48 Months,Low,0,0.01783939429124745,Low Risk,Maintain regular engagement
2621-UDNLU,Female,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.85,72.0,No,0,No,0-12 Months,Low,0,0.38076443395718956,Medium Risk,Send personalized loyalty offer
7526-IVLYU,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.65,68.35,No,0,No,0-12 Months,Low,0,0.4548966765717412,Medium Risk,Send personalized loyalty offer
2428-HYUNX,Male,1,Yes,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.35,847.25,No,0,Yes,25-48 Months,Low,0,0.03387933582789228,Low Risk,Maintain regular engagement
9214-EKVXR,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.0,44.0,No,0,No,0-12 Months,Medium,1,0.6738993470809977,High Risk,Offer discounted annual contract
3410-MHHUM,Female,0,Yes,Yes,44,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,94.4,4295.35,No,0,No,25-48 Months,High,0,0.4246647255443383,Medium Risk,Send personalized loyalty offer
0568-ONFPC,Male,0,Yes,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.9,135.0,Yes,1,No,0-12 Months,Low,0,0.41110619545147875,Medium Risk,Send personalized loyalty offer
0733-VUNUW,Male,0,No,No,24,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),55.65,1400.55,Yes,1,No,13-24 Months,Medium,0,0.4106248392421041,Medium Risk,Send personalized loyalty offer
4550-EVXNY,Female,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.65,69.65,Yes,1,No,0-12 Months,Medium,1,0.8290538953836577,High Risk,Offer discounted annual contract
2122-YWVYA,Female,0,No,No,18,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.4,1380.4,No,0,No,13-24 Months,High,1,0.699319095405498,High Risk,Offer discounted annual contract
2968-SSGAA,Female,0,No,No,10,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.6,1060.2,Yes,1,No,0-12 Months,Very High,1,0.9069169074684286,High Risk,Offer discounted annual contract
2296-DKZFP,Female,0,Yes,No,65,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),71.0,4386.2,No,0,No,61-72 Months,High,0,0.025069451538219524,Low Risk,Maintain regular engagement
4844-JJWUY,Female,1,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.0,86.0,Yes,1,Yes,0-12 Months,High,1,0.8816404225713224,High Risk,Offer discounted annual contract
6777-TGHTM,Female,0,No,No,53,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),106.95,5785.5,Yes,1,No,49-60 Months,Very High,0,0.4382173762852203,Medium Risk,Send personalized loyalty offer
8909-BOLNL,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,21.2,52.05,No,0,No,0-12 Months,Low,0,0.21928299817984484,Low Risk,Maintain regular engagement
6603-YRDCJ,Male,0,Yes,No,33,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,61.05,2018.4,No,0,No,25-48 Months,Medium,0,0.04966683543923493,Low Risk,Maintain regular engagement
3538-WZPHD,Male,0,No,No,3,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,29.6,79.45,Yes,1,No,0-12 Months,Low,1,0.800996531620272,High Risk,Offer discounted annual contract
3229-USWAR,Female,0,No,No,34,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),79.95,2727.3,No,0,No,25-48 Months,High,0,0.18206996578747692,Low Risk,Maintain regular engagement
2138-VFAPZ,Female,0,Yes,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.7,263.65,No,0,No,13-24 Months,Low,0,0.08173574124936385,Low Risk,Maintain regular engagement
6131-JLWZM,Female,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.3,275.4,No,0,No,13-24 Months,Low,0,0.346049309504253,Medium Risk,Send personalized loyalty offer
4785-QRJHC,Male,1,Yes,No,46,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),59.9,2816.65,Yes,1,Yes,25-48 Months,Medium,0,0.2545065074033985,Low Risk,Maintain regular engagement
0269-XFESX,Male,0,Yes,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,24.35,538.5,No,0,No,13-24 Months,Low,0,0.1060718472166378,Low Risk,Maintain regular engagement
1709-EJDOX,Female,0,Yes,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.75,948.9,No,0,No,25-48 Months,Low,0,0.015189272792038546,Low Risk,Maintain regular engagement
4316-XCSLJ,Male,0,No,Yes,17,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.3,846.8,No,0,No,13-24 Months,Medium,0,0.3611227032290487,Medium Risk,Send personalized loyalty offer
8610-WFCJF,Female,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.6,4783.5,Yes,1,No,49-60 Months,High,1,0.7359322182723532,High Risk,Offer discounted annual contract
9693-XMUOB,Male,1,Yes,No,59,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.25,2997.45,No,0,Yes,49-60 Months,Medium,0,0.4767447317917308,Medium Risk,Send personalized loyalty offer
0383-CLDDA,Female,0,No,No,69,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.35,5897.4,No,0,No,61-72 Months,High,0,0.05764959015339912,Low Risk,Maintain regular engagement
4905-JEFDW,Male,0,No,No,11,No,No phone service,DSL,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,41.6,470.6,Yes,1,No,0-12 Months,Medium,1,0.658537902550271,High Risk,Offer free technical support trial
2709-UQGNP,Male,0,No,No,10,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,51.65,524.5,No,0,No,0-12 Months,Medium,0,0.4747631559321919,Medium Risk,Send personalized loyalty offer
3549-ZTMNH,Male,0,Yes,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.0,269.65,No,0,No,0-12 Months,Low,0,0.10767821416032215,Low Risk,Maintain regular engagement
7881-INRLC,Male,0,No,No,45,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),100.85,4740.0,Yes,1,No,25-48 Months,Very High,1,0.7186118757648124,High Risk,Offer discounted annual contract
8033-ATFAS,Female,0,Yes,Yes,39,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,59.85,2341.5,No,0,No,25-48 Months,Medium,0,0.33975302828907317,Medium Risk,Send personalized loyalty offer
1635-NZATJ,Male,1,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.45,1789.65,No,0,Yes,61-72 Months,Low,0,0.01104974473327934,Low Risk,Maintain regular engagement
0562-HKHML,Male,0,Yes,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),23.9,1626.4,No,0,No,61-72 Months,Low,0,0.007116684879979888,Low Risk,Maintain regular engagement
8277-RVRSV,Female,0,Yes,Yes,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),24.15,800.3,No,0,No,25-48 Months,Low,0,0.07302863777565281,Low Risk,Maintain regular engagement
9943-VSZUV,Male,1,No,No,67,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,75.7,5060.85,No,0,Yes,61-72 Months,High,0,0.4628570233744045,Medium Risk,Send personalized loyalty offer
0117-LFRMW,Male,0,Yes,Yes,37,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),40.2,1448.8,Yes,1,No,25-48 Months,Medium,0,0.20492249504651522,Low Risk,Maintain regular engagement
6172-FECYY,Male,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,84.5,4254.85,Yes,1,No,49-60 Months,High,1,0.6058643533828838,High Risk,Offer discounted annual contract
7054-ENNGU,Female,0,Yes,No,9,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,50.85,466.6,No,0,No,0-12 Months,Medium,0,0.47711100969890113,Medium Risk,Send personalized loyalty offer
1455-HFBXA,Male,0,Yes,No,52,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),91.6,4627.8,No,0,No,49-60 Months,High,0,0.11426303611128198,Low Risk,Maintain regular engagement
9402-CXWPL,Female,0,No,No,70,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,98.9,6838.6,No,0,No,61-72 Months,High,0,0.3922874913901849,Medium Risk,Send personalized loyalty offer
1628-BIZYP,Male,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.0,85.0,No,0,No,0-12 Months,High,1,0.8594427124025235,High Risk,Offer discounted annual contract
1965-AKTSX,Female,1,No,No,14,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,78.95,1101.85,Yes,1,Yes,13-24 Months,High,1,0.8461224268362756,High Risk,Offer discounted annual contract
0082-LDZUE,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.3,44.3,No,0,No,0-12 Months,Medium,1,0.6698826053665305,High Risk,Offer discounted annual contract
4786-UKSNZ,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,20.2,Yes,1,No,0-12 Months,Low,0,0.41179379048686293,Medium Risk,Send personalized loyalty offer
5343-SGUBI,Female,0,No,No,52,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,80.2,4297.6,No,0,No,49-60 Months,High,0,0.31829938315119505,Medium Risk,Send personalized loyalty offer
0856-NAOES,Male,0,No,No,6,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,60.9,414.1,No,0,No,0-12 Months,Medium,1,0.6183201389351802,High Risk,Offer discounted annual contract
1976-AZZPJ,Male,0,Yes,No,7,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,34.2,256.6,No,0,No,0-12 Months,Low,1,0.5419874424189581,Medium Risk,Send personalized loyalty offer
7248-VZQLC,Female,1,No,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),85.2,3969.35,Yes,1,Yes,25-48 Months,High,1,0.5851366994136853,Medium Risk,Send personalized loyalty offer
6156-UZDLF,Female,0,No,No,26,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),87.15,2274.1,No,0,No,25-48 Months,High,0,0.29064020362290793,Low Risk,Maintain regular engagement
3099-OONVS,Male,0,Yes,Yes,25,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,54.3,1296.8,No,0,No,25-48 Months,Medium,0,0.23803217594413467,Low Risk,Maintain regular engagement
9500-WBGRP,Male,0,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.1,1268.85,No,0,No,61-72 Months,Low,0,0.009142175819343387,Low Risk,Maintain regular engagement
5183-KLYEM,Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),112.75,8192.6,No,0,No,61-72 Months,Very High,0,0.14965153402533887,Low Risk,Maintain regular engagement
5144-PQCDZ,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.95,59.25,No,0,No,0-12 Months,Low,0,0.4401690834415445,Medium Risk,Send personalized loyalty offer
8514-VZHEB,Male,0,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.5,1147.85,No,0,No,49-60 Months,Low,0,0.008687663138417432,Low Risk,Maintain regular engagement
